t,Gx,Gy,Gz
311.439999999993,1.03,0,1.07
311.449999999993,1.03,0,1.07
311.459999999993,1.03,0,1.07
311.469999999993,1.03,0,1.07
311.479999999993,1.03,0,1.07
311.489999999993,1.03,0,1.07
311.499999999993,1.03,0,1.07
311.509999999993,1.03,0,1.07
311.519999999993,1.03,0,1.07
311.529999999993,1.03,0,1.06
311.539999999993,1.03,0,1.06
311.549999999993,1.03,0,1.06
311.559999999993,1.03,0,1.06
311.569999999993,1.03,0,1.06
311.579999999993,1.03,0,1.06
311.589999999993,1.03,0,1.06
311.599999999993,1.03,0,1.06
311.609999999993,1.03,0,1.06
311.619999999993,1.03,0,1.06
311.629999999993,1.03,0,1.06
311.639999999993,1.03,0,1.06
311.649999999993,1.02,0,1.06
311.659999999993,1.02,0,1.06
311.669999999993,1.02,0,1.06
311.679999999993,1.02,0,1.06
311.689999999993,1.02,0,1.06
311.699999999993,1.02,0,1.06
311.709999999993,1.02,0,1.06
311.719999999993,1.02,0,1.06
311.729999999993,1.02,0,1.06
311.739999999993,1.02,0,1.06
311.749999999993,1.02,0,1.06
311.759999999993,1.02,0,1.06
311.769999999993,1.02,0,1.06
311.779999999993,1.02,0,1.06
311.789999999993,1.02,0,1.06
311.799999999993,1.02,0,1.06
311.809999999993,1.02,0,1.06
311.819999999993,1.02,0,1.06
311.829999999993,1.02,0,1.06
311.839999999993,1.02,0,1.06
311.849999999993,1.02,0,1.06
311.859999999993,1.02,0,1.06
311.869999999993,1.02,0,1.05
311.879999999993,1.02,0,1.05
311.889999999993,1.02,0,1.05
311.899999999993,1.02,0,1.05
311.909999999993,1.02,0,1.05
311.919999999993,1.02,0,1.05
311.929999999993,1.02,0,1.05
311.939999999993,1.02,0,1.05
311.949999999993,1.02,0,1.05
311.959999999993,1.02,0,1.05
311.969999999993,1.02,0,1.05
311.979999999993,1.02,0,1.05
311.989999999993,1.02,0,1.05
311.999999999993,1.01,0,1.05
312.009999999993,1.01,0,1.05
312.019999999993,1.01,0,1.05
312.029999999993,1.01,0,1.05
312.039999999993,1.01,0,1.05
312.049999999993,1.01,0,1.05
312.059999999993,1.01,0,1.05
312.069999999993,1.01,0,1.05
312.079999999993,1.01,0,1.05
312.089999999993,1.01,0,1.05
312.099999999993,1.01,0,1.05
312.109999999993,1.01,0,1.05
312.119999999993,1.01,0,1.05
312.129999999993,1.01,0,1.05
312.139999999993,1.01,0,1.05
312.149999999993,1.01,0,1.05
312.159999999993,1.01,0,1.05
312.169999999993,1.01,0,1.05
312.179999999993,1.01,0,1.05
312.189999999993,1.01,0,1.05
312.199999999993,1.01,0,1.05
312.209999999993,1.01,0,1.05
312.219999999993,1.01,0,1.04
312.229999999993,1.01,0,1.04
312.239999999993,1.01,0,1.04
312.249999999993,1.01,0,1.04
312.259999999993,1.01,0,1.04
312.269999999993,1.01,0,1.04
312.279999999993,1.01,0,1.04
312.289999999993,1.01,0,1.04
312.299999999993,1.01,0,1.04
312.309999999993,1.01,0,1.04
312.319999999993,1.01,0,1.04
312.329999999993,1.01,0,1.04
312.339999999993,1.01,0,1.04
312.349999999993,1.01,0,1.04
312.359999999993,1,0,1.04
312.369999999993,1,0,1.04
312.379999999993,1,0,1.04
312.389999999993,1,0,1.04
312.399999999993,1,0,1.04
312.409999999993,1,0,1.04
312.419999999993,1,0,1.04
312.429999999993,1,0,1.04
312.439999999993,1,0,1.04
312.449999999993,1,0,1.04
312.459999999993,1,0,1.04
312.469999999993,1,0,1.04
312.479999999993,1,0,1.04
312.489999999993,1,0,1.04
312.499999999993,1,0,1.04
312.509999999993,1,0,1.04
312.519999999993,1,0,1.04
312.529999999993,1,0,1.04
312.539999999993,1,0,1.04
312.549999999993,1,0,1.04
312.559999999993,1,0,1.04
312.569999999993,1,0,1.03
312.579999999993,1,0,1.03
312.589999999993,1,0,1.03
312.599999999993,1,0,1.03
312.609999999993,1,0,1.03
312.619999999993,1,0,1.03
312.629999999993,1,0,1.03
312.639999999993,1,0,1.03
312.649999999993,1,0,1.03
312.659999999993,1,0,1.03
312.669999999993,1,0,1.03
312.679999999993,1,0,1.03
312.689999999993,1,0,1.03
312.699999999993,1,0,1.03
312.709999999993,1,0,1.03
312.719999999993,1,0,1.03
312.729999999993,1,0,1.03
312.739999999993,0.99,0,1.03
312.749999999993,0.99,0,1.03
312.759999999993,0.99,0,1.03
312.769999999993,0.99,0,1.03
312.779999999993,0.99,0,1.03
312.789999999993,0.99,0,1.03
312.799999999993,0.99,0,1.03
312.809999999993,0.99,0,1.03
312.819999999993,0.99,0,1.03
312.829999999993,0.99,0,1.03
312.839999999993,0.99,0,1.03
312.849999999993,0.99,0,1.03
312.859999999993,0.99,0,1.03
312.869999999993,0.99,0,1.03
312.879999999993,0.99,0,1.03
312.889999999993,0.99,0,1.03
312.899999999993,0.99,0,1.03
312.909999999993,0.99,0,1.03
312.919999999993,0.99,0,1.03
312.929999999993,0.99,0,1.03
312.939999999993,0.99,0,1.02
312.949999999993,0.99,0,1.02
312.959999999993,0.99,0,1.02
312.969999999993,0.99,0,1.02
312.979999999993,0.99,0,1.02
312.989999999993,0.99,0,1.02
312.999999999993,0.99,0,1.02
313.009999999993,0.99,0,1.02
313.019999999993,0.99,0,1.02
313.029999999993,0.99,0,1.02
313.039999999993,0.99,0,1.02
313.049999999993,0.99,0,1.02
313.059999999993,0.99,0,1.02
313.069999999993,0.99,0,1.02
313.079999999993,0.99,0,1.02
313.089999999993,0.99,0,1.02
313.099999999993,0.99,0,1.02
313.109999999993,0.99,0,1.02
313.119999999993,0.98,0,1.02
313.129999999993,0.98,0,1.02
313.139999999993,0.98,0,1.02
313.149999999993,0.98,0,1.02
313.159999999993,0.98,0,1.02
313.169999999993,0.98,0,1.02
313.179999999993,0.98,0,1.02
313.189999999993,0.98,0,1.02
313.199999999993,0.98,0,1.02
313.209999999993,0.98,0,1.02
313.219999999993,0.98,0,1.02
313.229999999993,0.98,0,1.02
313.239999999993,0.98,0,1.02
313.249999999993,0.98,0,1.02
313.259999999993,0.98,0,1.02
313.269999999993,0.98,0,1.02
313.279999999993,0.98,0,1.02
313.289999999993,0.98,0,1.02
313.299999999993,0.98,0,1.02
313.309999999993,0.98,0,1.02
313.319999999993,0.98,0,1.01
313.329999999993,0.98,0,1.01
313.339999999993,0.98,0,1.01
313.349999999993,0.98,0,1.01
313.359999999993,0.98,0,1.01
313.369999999993,0.98,0,1.01
313.379999999993,0.98,0,1.01
313.389999999993,0.98,0,1.01
313.399999999993,0.98,0,1.01
313.409999999993,0.98,0,1.01
313.419999999993,0.98,0,1.01
313.429999999993,0.98,0,1.01
313.439999999993,0.98,0,1.01
313.449999999993,0.98,0,1.01
313.459999999993,0.98,0,1.01
313.469999999993,0.98,0,1.01
313.479999999993,0.98,0,1.01
313.489999999993,0.98,0,1.01
313.499999999993,0.98,0,1.01
313.509999999993,0.98,0,1.01
313.519999999993,0.97,0,1.01
313.529999999993,0.97,0,1.01
313.539999999993,0.97,0,1.01
313.549999999993,0.97,0,1.01
313.559999999993,0.97,0,1.01
313.569999999993,0.97,0,1.01
313.579999999993,0.97,0,1.01
313.589999999993,0.97,0,1.01
313.599999999993,0.97,0,1.01
313.609999999993,0.97,0,1.01
313.619999999993,0.97,0,1.01
313.629999999993,0.97,0,1.01
313.639999999993,0.97,0,1.01
313.649999999993,0.97,0,1.01
313.659999999993,0.97,0,1.01
313.669999999993,0.97,0,1.01
313.679999999993,0.97,0,1.01
313.689999999993,0.97,0,1.01
313.699999999993,0.97,0,1.01
313.709999999993,0.97,0,1
313.719999999993,0.97,0,1
313.729999999993,0.97,0,1
313.739999999993,0.97,0,1
313.749999999993,0.97,0,1
313.759999999993,0.97,0,1
313.769999999993,0.97,0,1
313.779999999993,0.97,0,1
313.789999999993,0.97,0,1
313.799999999993,0.97,0,1
313.809999999993,0.97,0,1
313.819999999993,0.97,0,1
313.829999999993,0.97,0,1
313.839999999993,0.97,0,1
313.849999999993,0.97,0,1
313.859999999993,0.97,0,1
313.869999999993,0.97,0,1
313.879999999993,0.97,0,1
313.889999999993,0.97,0,1
313.899999999993,0.97,0,1
313.909999999993,0.97,0,1
313.919999999993,0.97,0,1
313.929999999993,0.97,0,1
313.939999999993,0.96,0,1
313.949999999993,0.96,0,1
313.959999999993,0.96,0,1
313.969999999993,0.96,0,1
313.979999999993,0.96,0,1
313.989999999993,0.96,0,1
313.999999999993,0.96,0,1
314.009999999993,0.96,0,1
314.019999999993,0.96,0,1
314.029999999993,0.96,0,1
314.039999999993,0.96,0,1
314.049999999993,0.96,0,1
314.059999999993,0.96,0,1
314.069999999993,0.96,0,1
314.079999999993,0.96,0,1
314.089999999993,0.96,0,1
314.099999999993,0.96,0,1
314.109999999993,0.96,0,1
314.119999999993,0.96,0,0.99
314.129999999993,0.96,0,0.99
314.139999999993,0.96,0,0.99
314.149999999993,0.96,0,0.99
314.159999999993,0.96,0,0.99
314.169999999993,0.96,0,0.99
314.179999999993,0.96,0,0.99
314.189999999993,0.96,0,0.99
314.199999999993,0.96,0,0.99
314.209999999993,0.96,0,0.99
314.219999999993,0.96,0,0.99
314.229999999993,0.96,0,0.99
314.239999999993,0.96,0,0.99
314.249999999993,0.96,0,0.99
314.259999999993,0.96,0,0.99
314.269999999993,0.96,0,0.99
314.279999999993,0.96,0,0.99
314.289999999993,0.96,0,0.99
314.299999999993,0.96,0,0.99
314.309999999993,0.96,0,0.99
314.319999999993,0.96,0,0.99
314.329999999993,0.96,0,0.99
314.339999999993,0.96,0,0.99
314.349999999993,0.96,0,0.99
314.359999999993,0.96,0,0.99
314.369999999993,0.95,0,0.99
314.379999999993,0.95,0,0.99
314.389999999993,0.95,0,0.99
314.399999999993,0.95,0,0.99
314.409999999993,0.95,0,0.99
314.419999999993,0.95,0,0.99
314.429999999993,0.95,0,0.99
314.439999999993,0.95,0,0.99
314.449999999993,0.95,0,0.99
314.459999999993,0.95,0,0.99
314.469999999993,0.95,0,0.99
314.479999999993,0.95,0,0.99
314.489999999993,0.95,0,0.99
314.499999999993,0.95,0,0.99
314.509999999993,0.95,0,0.99
314.519999999993,0.95,0,0.99
314.529999999993,0.95,0,0.99
314.539999999993,0.95,0,0.98
314.549999999993,0.95,0,0.98
314.559999999993,0.95,0,0.98
314.569999999993,0.95,0,0.98
314.579999999993,0.95,0,0.98
314.589999999993,0.95,0,0.98
314.599999999993,0.95,0,0.98
314.609999999993,0.95,0,0.98
314.619999999993,0.95,0,0.98
314.629999999993,0.95,0,0.98
314.639999999993,0.95,0,0.98
314.649999999993,0.95,0,0.98
314.659999999993,0.95,0,0.98
314.669999999993,0.95,0,0.98
314.679999999993,0.95,0,0.98
314.689999999993,0.95,0,0.98
314.699999999993,0.95,0,0.98
314.709999999993,0.95,0,0.98
314.719999999993,0.95,0,0.98
314.729999999993,0.95,0,0.98
314.739999999993,0.95,0,0.98
314.749999999993,0.95,0,0.98
314.759999999993,0.95,0,0.98
314.769999999993,0.95,0,0.98
314.779999999993,0.95,0,0.98
314.789999999993,0.95,0,0.98
314.799999999993,0.95,0,0.98
314.809999999993,0.94,0,0.98
314.819999999993,0.94,0,0.98
314.829999999993,0.94,0,0.98
314.839999999993,0.94,0,0.98
314.849999999993,0.94,0,0.98
314.859999999993,0.94,0,0.98
314.869999999993,0.94,0,0.98
314.879999999993,0.94,0,0.98
314.889999999993,0.94,0,0.98
314.899999999993,0.94,0,0.98
314.909999999993,0.94,0,0.98
314.919999999993,0.94,0,0.98
314.929999999993,0.94,0,0.98
314.939999999993,0.94,0,0.98
314.949999999993,0.94,0,0.98
314.959999999993,0.94,0,0.98
314.969999999993,0.94,0,0.98
314.979999999993,0.94,0,0.97
314.989999999993,0.94,0,0.97
314.999999999993,0.94,0,0.97
315.009999999993,0.94,0,0.97
315.019999999993,0.94,0,0.97
315.029999999993,0.94,0,0.97
315.039999999993,0.94,0,0.97
315.049999999993,0.94,0,0.97
315.059999999993,0.94,0,0.97
315.069999999993,0.94,0,0.97
315.079999999993,0.94,0,0.97
315.089999999993,0.94,0,0.97
315.099999999993,0.94,0,0.97
315.109999999993,0.94,0,0.97
315.119999999993,0.94,0,0.97
315.129999999993,0.94,0,0.97
315.139999999993,0.94,0,0.97
315.149999999993,0.94,0,0.97
315.159999999993,0.94,0,0.97
315.169999999993,0.94,0,0.97
315.179999999993,0.94,0,0.97
315.189999999993,0.94,0,0.97
315.199999999993,0.94,0,0.97
315.209999999993,0.94,0,0.97
315.219999999993,0.94,0,0.97
315.229999999993,0.94,0,0.97
315.239999999993,0.94,0,0.97
315.249999999993,0.94,0,0.97
315.259999999993,0.94,0,0.97
315.269999999993,0.94,0,0.97
315.279999999993,0.94,0,0.97
315.289999999993,0.94,0,0.97
315.299999999993,0.94,0,0.97
315.309999999993,0.93,0,0.97
315.319999999993,0.93,0,0.97
315.329999999993,0.93,0,0.97
315.339999999993,0.93,0,0.97
315.349999999993,0.93,0,0.97
315.359999999993,0.93,0,0.97
315.369999999993,0.93,0,0.97
315.379999999993,0.93,0,0.97
315.389999999993,0.93,0,0.97
315.399999999993,0.93,0,0.96
315.409999999993,0.93,0,0.96
315.419999999993,0.93,0,0.96
315.429999999993,0.93,0,0.96
315.439999999993,0.93,0,0.96
315.449999999993,0.93,0,0.96
315.459999999993,0.93,0,0.96
315.469999999993,0.93,0,0.96
315.479999999993,0.93,0,0.96
315.489999999993,0.93,0,0.96
315.499999999993,0.93,0,0.96
315.509999999993,0.93,0,0.96
315.519999999993,0.93,0,0.96
315.529999999993,0.93,0,0.96
315.539999999993,0.93,0,0.96
315.549999999993,0.93,0,0.96
315.559999999993,0.93,0,0.96
315.569999999993,0.93,0,0.96
315.579999999993,0.93,0,0.96
315.589999999993,0.93,0,0.96
315.599999999993,0.93,0,0.96
315.609999999993,0.93,0,0.96
315.619999999993,0.93,0,0.96
315.629999999993,0.93,0,0.96
315.639999999993,0.93,0,0.96
315.649999999993,0.93,0,0.96
315.659999999993,0.93,0,0.96
315.669999999993,0.93,0,0.96
315.679999999993,0.93,0,0.96
315.689999999993,0.93,0,0.96
315.699999999993,0.93,0,0.96
315.709999999993,0.93,0,0.96
315.719999999993,0.93,0,0.96
315.729999999993,0.93,0,0.96
315.739999999993,0.93,0,0.96
315.749999999993,0.93,0,0.96
315.759999999993,0.93,0,0.95
315.769999999993,0.93,0,0.95
315.779999999993,0.93,0,0.95
315.789999999993,0.93,0,0.95
315.799999999993,0.93,0,0.95
315.809999999993,0.93,0,0.95
315.819999999993,0.93,0,0.95
315.829999999993,0.93,0,0.95
315.839999999993,0.93,0,0.95
315.849999999993,0.93,0,0.95
315.859999999993,0.93,0,0.95
315.869999999993,0.93,0,0.95
315.879999999993,0.93,0,0.95
315.889999999993,0.93,0,0.95
315.899999999993,0.93,0,0.95
315.909999999993,0.93,0,0.95
315.919999999993,0.93,0,0.95
315.929999999993,0.93,0,0.95
315.939999999993,0.93,0,0.95
315.949999999993,0.93,0,0.95
315.959999999993,0.93,0,0.95
315.969999999993,0.93,0,0.95
315.979999999993,0.93,0,0.95
315.989999999993,0.93,0,0.95
315.999999999993,0.93,0,0.95
316.009999999993,0.93,0,0.95
316.019999999993,0.93,0,0.95
316.029999999993,0.93,0,0.95
316.039999999993,0.93,0,0.95
316.049999999993,0.93,0,0.95
316.059999999993,0.93,0,0.95
316.069999999993,0.93,0,0.95
316.079999999993,0.93,0,0.94
316.089999999993,0.93,0,0.94
316.099999999993,0.93,0,0.94
316.109999999993,0.93,0,0.94
316.119999999993,0.93,0,0.94
316.129999999993,0.93,0,0.94
316.139999999993,0.93,0,0.94
316.149999999993,0.93,0,0.94
316.159999999993,0.93,0,0.94
316.169999999993,0.93,0,0.94
316.179999999993,0.93,0,0.94
316.189999999993,0.93,0,0.94
316.199999999993,0.93,0,0.94
316.209999999993,0.93,0,0.94
316.219999999993,0.93,0,0.94
316.229999999993,0.93,0,0.94
316.239999999993,0.93,0,0.94
316.249999999993,0.93,0,0.94
316.259999999993,0.93,0,0.94
316.269999999993,0.93,0,0.94
316.279999999993,0.93,0,0.94
316.289999999993,0.93,0,0.94
316.299999999993,0.93,0,0.94
316.309999999993,0.93,0,0.94
316.319999999993,0.93,0,0.94
316.329999999993,0.93,0,0.94
316.339999999993,0.92,0,0.94
316.349999999993,0.92,0,0.94
316.359999999993,0.92,0,0.94
316.369999999993,0.92,0,0.93
316.379999999993,0.92,0,0.93
316.389999999993,0.92,0,0.93
316.399999999993,0.92,0,0.93
316.409999999993,0.92,0,0.93
316.419999999993,0.92,0,0.93
316.429999999993,0.92,0,0.93
316.439999999993,0.92,0,0.93
316.449999999993,0.92,0,0.93
316.459999999993,0.92,0,0.93
316.469999999993,0.92,0,0.93
316.479999999993,0.92,0,0.93
316.489999999993,0.92,0,0.93
316.499999999993,0.92,0,0.93
316.509999999993,0.92,0,0.93
316.519999999993,0.92,0,0.93
316.529999999993,0.92,0,0.93
316.539999999993,0.92,0,0.93
316.549999999993,0.92,0,0.93
316.559999999993,0.92,0,0.93
316.569999999993,0.92,0,0.93
316.579999999993,0.92,0,0.93
316.589999999993,0.92,0,0.93
316.599999999993,0.92,0,0.93
316.609999999993,0.92,0,0.93
316.619999999993,0.92,0,0.93
316.629999999993,0.92,0,0.93
316.639999999993,0.92,0,0.93
316.649999999993,0.92,0,0.92
316.659999999993,0.93,0,0.92
316.669999999993,0.93,0,0.92
316.679999999993,0.93,0,0.92
316.689999999993,0.93,0,0.92
316.699999999993,0.93,0,0.92
316.709999999993,0.93,0,0.92
316.719999999993,0.93,0,0.92
316.729999999993,0.93,0,0.92
316.739999999993,0.93,0,0.92
316.749999999993,0.93,0,0.92
316.759999999993,0.93,0,0.92
316.769999999993,0.93,0,0.92
316.779999999993,0.93,0,0.92
316.789999999993,0.93,0,0.92
316.799999999993,0.93,0,0.92
316.809999999993,0.93,0,0.92
316.819999999993,0.93,0,0.92
316.829999999993,0.93,0,0.92
316.839999999993,0.93,0,0.92
316.849999999993,0.93,0,0.92
316.859999999993,0.93,0,0.92
316.869999999993,0.93,0,0.92
316.879999999993,0.93,0,0.92
316.889999999993,0.93,0,0.92
316.899999999993,0.93,0,0.91
316.909999999993,0.93,0,0.91
316.919999999993,0.93,0,0.91
316.929999999993,0.93,0,0.91
316.939999999993,0.93,0,0.91
316.949999999993,0.93,0,0.91
316.959999999993,0.93,0,0.91
316.969999999993,0.93,0,0.91
316.979999999993,0.93,0,0.91
316.989999999993,0.93,0,0.91
316.999999999993,0.93,0,0.91
317.009999999993,0.93,0,0.91
317.019999999993,0.93,0,0.91
317.029999999993,0.93,0,0.91
317.039999999993,0.93,0,0.91
317.049999999993,0.93,0,0.91
317.059999999993,0.93,0,0.91
317.069999999993,0.93,0,0.91
317.079999999993,0.93,0,0.91
317.089999999993,0.93,0,0.91
317.099999999993,0.93,0,0.91
317.109999999993,0.93,0,0.91
317.119999999993,0.93,0,0.91
317.129999999993,0.93,0,0.91
317.139999999993,0.93,0,0.91
317.149999999993,0.93,0,0.9
317.159999999993,0.93,0,0.9
317.169999999993,0.93,0,0.9
317.179999999993,0.93,0,0.9
317.189999999993,0.93,0,0.9
317.199999999993,0.93,0,0.9
317.209999999993,0.93,0,0.9
317.219999999993,0.93,0,0.9
317.229999999993,0.93,0,0.9
317.239999999993,0.93,0,0.9
317.249999999993,0.93,0,0.9
317.259999999993,0.93,0,0.9
317.269999999993,0.93,0,0.9
317.279999999993,0.93,0,0.9
317.289999999993,0.93,0,0.9
317.299999999993,0.93,0,0.9
317.309999999993,0.93,0,0.9
317.319999999993,0.93,0,0.9
317.329999999993,0.93,0,0.9
317.339999999993,0.93,0,0.9
317.349999999993,0.93,0,0.9
317.359999999993,0.93,0,0.9
317.369999999993,0.93,0,0.9
317.379999999993,0.93,0,0.9
317.389999999993,0.93,0,0.9
317.399999999993,0.93,0,0.89
317.409999999993,0.93,0,0.89
317.419999999993,0.93,0,0.89
317.429999999993,0.93,0,0.89
317.439999999993,0.93,0,0.89
317.449999999993,0.93,0,0.89
317.459999999993,0.93,0,0.89
317.469999999993,0.93,0,0.89
317.479999999993,0.93,0,0.89
317.489999999993,0.93,0,0.89
317.499999999993,0.93,0,0.89
317.509999999993,0.93,0,0.89
317.519999999993,0.93,0,0.89
317.529999999993,0.93,0,0.89
317.539999999993,0.93,0,0.89
317.549999999993,0.93,0,0.89
317.559999999993,0.93,0,0.89
317.569999999993,0.93,0,0.89
317.579999999993,0.93,0,0.89
317.589999999993,0.93,0,0.89
317.599999999993,0.93,0,0.89
317.609999999993,0.93,0,0.89
317.619999999993,0.93,0,0.89
317.629999999993,0.93,0,0.89
317.639999999993,0.93,0,0.89
317.649999999993,0.93,0,0.89
317.659999999993,0.93,0,0.88
317.669999999993,0.93,0,0.88
317.679999999993,0.93,0,0.88
317.689999999993,0.93,0,0.88
317.699999999993,0.93,0,0.88
317.709999999993,0.93,0,0.88
317.719999999993,0.93,0,0.88
317.729999999993,0.93,0,0.88
317.739999999993,0.93,0,0.88
317.749999999993,0.93,0,0.88
317.759999999993,0.93,0,0.88
317.769999999993,0.93,0,0.88
317.779999999993,0.93,0,0.88
317.789999999993,0.93,0,0.88
317.799999999993,0.93,0,0.88
317.809999999993,0.93,0,0.88
317.819999999993,0.93,0,0.88
317.829999999993,0.93,0,0.88
317.839999999993,0.93,0,0.88
317.849999999993,0.93,0,0.88
317.859999999993,0.93,0,0.88
317.869999999993,0.93,0,0.88
317.879999999993,0.93,0,0.88
317.889999999993,0.93,0,0.88
317.899999999993,0.93,0,0.88
317.909999999993,0.93,0,0.88
317.919999999993,0.93,0,0.87
317.929999999993,0.93,0,0.87
317.939999999993,0.93,0,0.87
317.949999999993,0.93,0,0.87
317.959999999993,0.93,0,0.87
317.969999999993,0.93,0,0.87
317.979999999993,0.93,0,0.87
317.989999999993,0.93,0,0.87
317.999999999993,0.93,0,0.87
318.009999999993,0.93,0,0.87
318.019999999993,0.93,0,0.87
318.029999999993,0.93,0,0.87
318.039999999993,0.93,0,0.87
318.049999999993,0.93,0,0.87
318.059999999993,0.93,0,0.87
318.069999999993,0.93,0,0.87
318.079999999993,0.93,0,0.87
318.089999999993,0.93,0,0.87
318.099999999993,0.93,0,0.87
318.109999999993,0.93,0,0.87
318.119999999993,0.93,0,0.87
318.129999999993,0.93,0,0.87
318.139999999993,0.93,0,0.87
318.149999999993,0.93,0,0.87
318.159999999993,0.93,0,0.87
318.169999999993,0.94,0,0.87
318.179999999993,0.94,0,0.87
318.189999999993,0.94,0,0.86
318.199999999993,0.94,0,0.86
318.209999999993,0.94,0,0.86
318.219999999993,0.94,0,0.86
318.229999999993,0.94,0,0.86
318.239999999993,0.94,0,0.86
318.249999999993,0.94,0,0.86
318.259999999993,0.94,0,0.86
318.269999999993,0.94,0,0.86
318.279999999993,0.94,0,0.86
318.289999999993,0.94,0,0.86
318.299999999993,0.94,0,0.86
318.309999999993,0.94,0,0.86
318.319999999993,0.94,0,0.86
318.329999999993,0.94,0,0.86
318.339999999993,0.94,0,0.86
318.349999999993,0.94,0,0.86
318.359999999993,0.94,0,0.86
318.369999999993,0.94,0,0.86
318.379999999993,0.94,0,0.86
318.389999999993,0.94,0,0.86
318.399999999993,0.94,0,0.86
318.409999999993,0.94,0,0.86
318.419999999993,0.94,0,0.86
318.429999999993,0.94,0,0.86
318.439999999993,0.94,0,0.86
318.449999999993,0.94,0,0.86
318.459999999993,0.94,0,0.86
318.469999999993,0.94,0,0.86
318.479999999993,0.94,0,0.85
318.489999999993,0.94,0,0.85
318.499999999993,0.94,0,0.85
318.509999999993,0.94,0,0.85
318.519999999993,0.94,0,0.85
318.529999999993,0.94,0,0.85
318.539999999993,0.94,0,0.85
318.549999999993,0.94,0,0.85
318.559999999993,0.94,0,0.85
318.569999999993,0.94,0,0.85
318.579999999993,0.94,0,0.85
318.589999999993,0.94,0,0.85
318.599999999993,0.94,0,0.85
318.609999999993,0.94,0,0.85
318.619999999993,0.94,0,0.85
318.629999999993,0.94,0,0.85
318.639999999993,0.94,0,0.85
318.649999999993,0.94,0,0.85
318.659999999993,0.94,0,0.85
318.669999999993,0.94,0,0.85
318.679999999993,0.94,0,0.85
318.689999999993,0.94,0,0.85
318.699999999993,0.94,0,0.85
318.709999999993,0.94,0,0.85
318.719999999993,0.94,0,0.85
318.729999999993,0.94,0,0.85
318.739999999993,0.94,0,0.85
318.749999999993,0.94,0,0.85
318.759999999993,0.94,0,0.85
318.769999999993,0.94,0,0.85
318.779999999993,0.94,0,0.85
318.789999999993,0.94,0,0.85
318.799999999993,0.94,0,0.85
318.809999999993,0.94,0,0.84
318.819999999993,0.94,0,0.84
318.829999999993,0.94,0,0.84
318.839999999993,0.94,0,0.84
318.849999999993,0.94,0,0.84
318.859999999993,0.94,0,0.84
318.869999999993,0.94,0,0.84
318.879999999993,0.94,0,0.84
318.889999999993,0.94,0,0.84
318.899999999993,0.94,0,0.84
318.909999999993,0.94,0,0.84
318.919999999993,0.94,0,0.84
318.929999999993,0.94,0,0.84
318.939999999993,0.94,0,0.84
318.949999999993,0.94,0,0.84
318.959999999993,0.94,0,0.84
318.969999999993,0.94,0,0.84
318.979999999993,0.94,0,0.84
318.989999999993,0.94,0,0.84
318.999999999993,0.94,0,0.84
319.009999999993,0.94,0,0.84
319.019999999993,0.94,0,0.84
319.029999999993,0.94,0,0.84
319.039999999993,0.94,0,0.84
319.049999999993,0.94,0,0.84
319.059999999993,0.94,0,0.84
319.069999999993,0.94,0,0.84
319.079999999993,0.94,0,0.84
319.089999999993,0.94,0,0.84
319.099999999993,0.94,0,0.84
319.109999999993,0.94,0,0.84
319.119999999993,0.94,0,0.84
319.129999999993,0.94,0,0.84
319.139999999993,0.94,0,0.84
319.149999999993,0.94,0,0.84
319.159999999993,0.94,0,0.84
319.169999999993,0.94,0,0.84
319.179999999993,0.94,0,0.84
319.189999999993,0.94,0,0.84
319.199999999993,0.94,0,0.83
319.209999999993,0.94,0,0.83
319.219999999993,0.94,0,0.83
319.229999999993,0.94,0,0.83
319.239999999993,0.94,0,0.83
319.249999999993,0.94,0,0.83
319.259999999993,0.94,0,0.83
319.269999999993,0.94,0,0.83
319.279999999993,0.94,0,0.83
319.289999999993,0.94,0,0.83
319.299999999993,0.94,0,0.83
319.309999999993,0.94,0,0.83
319.319999999993,0.94,0,0.83
319.329999999993,0.94,0,0.83
319.339999999993,0.94,0,0.83
319.349999999993,0.94,0,0.83
319.359999999993,0.94,0,0.83
319.369999999993,0.94,0,0.83
319.379999999993,0.94,0,0.83
319.389999999993,0.94,0,0.83
319.399999999993,0.94,0,0.83
319.409999999993,0.94,0,0.83
319.419999999993,0.94,0,0.83
319.429999999993,0.94,0,0.83
319.439999999993,0.94,0,0.83
319.449999999993,0.94,0,0.83
319.459999999993,0.94,0,0.83
319.469999999993,0.94,0,0.83
319.479999999993,0.94,0,0.83
319.489999999993,0.94,0,0.83
319.499999999993,0.94,0,0.83
319.509999999993,0.94,0,0.83
319.519999999993,0.94,0,0.83
319.529999999993,0.94,0,0.83
319.539999999993,0.94,0,0.83
319.549999999993,0.94,0,0.83
319.559999999993,0.94,0,0.83
319.569999999993,0.94,0,0.83
319.579999999993,0.94,0,0.83
319.589999999993,0.94,0,0.83
319.599999999993,0.94,0,0.83
319.609999999993,0.94,0,0.83
319.619999999993,0.94,0,0.83
319.629999999993,0.94,0,0.83
319.639999999993,0.94,0,0.83
319.649999999993,0.94,0,0.83
319.659999999993,0.94,0,0.83
319.669999999993,0.94,0,0.83
319.679999999993,0.94,0,0.83
319.689999999993,0.94,0,0.83
319.699999999993,0.94,0,0.83
319.709999999993,0.93,0,0.83
319.719999999993,0.93,0,0.83
319.729999999993,0.93,0,0.83
319.739999999993,0.93,0,0.82
319.749999999993,0.93,0,0.82
